ID,menuID,orderID,quantity,cost
1152,10,600,1,5.1
1153,4,600,2,6.15
1154,12,601,1,6.4
1155,8,602,1,7.22
1156,5,602,2,5.19
1157,17,603,1,6.13
1158,5,604,1,5.19
1159,15,605,1,7.23
1160,16,605,2,5.15
1161,20,606,1,7.14
1162,15,606,2,7.23
1163,7,606,2,6.72
1164,20,607,1,7.14
1165,5,607,1,5.19
1166,16,608,2,5.15
1167,9,609,1,4.52
1168,15,610,1,7.23
1169,9,610,1,4.52
1170,9,611,2,4.52
1171,20,611,1,7.14
1172,12,612,2,6.4
1173,6,612,2,5.68
1174,20,612,2,7.14
1175,15,613,2,7.23
1176,6,614,2,5.68
1177,10,614,2,5.1
1178,18,615,2,6.73
1179,1,615,1,6.83
1180,5,615,2,5.19
1181,12,616,1,6.4
1182,11,617,1,5.77
1183,19,617,2,5.24
1184,4,617,1,6.15
1185,19,618,1,5.24
1186,6,619,1,5.68
1187,16,619,1,5.15
1188,19,620,2,5.24
1189,2,620,1,4.79
1190,19,621,2,5.24
1191,4,621,2,6.15
1192,2,622,1,4.79
1193,7,622,2,6.72
1194,14,622,2,5.75
1195,8,623,1,7.22
1196,16,623,2,5.15
1197,11,623,1,5.77
1198,20,624,1,7.14
1199,2,624,2,4.79
1200,11,625,2,5.77
1201,17,626,2,6.13
1202,13,626,1,6.64
1203,6,627,1,5.68
1204,20,628,2,7.14
1205,11,629,1,5.77
1206,13,630,1,6.64
1207,4,630,1,6.15
1208,16,630,1,5.15
1209,16,631,2,5.15
1210,15,631,1,7.23
1211,19,632,2,5.24
1212,4,632,1,6.15
1213,2,632,1,4.79
1214,5,633,2,5.19
1215,11,634,2,5.77
1216,12,634,2,6.4
1217,7,634,2,6.72
1218,6,635,2,5.68
1219,14,635,1,5.75
1220,2,635,2,4.79
1221,19,636,1,5.24
1222,2,636,2,4.79
1223,14,637,1,5.75
1224,7,638,1,6.72
1225,8,639,1,7.22
1226,9,639,2,4.52
1227,19,639,2,5.24
1228,10,640,1,5.1
1229,1,641,2,6.83
1230,9,641,2,4.52
1231,6,642,1,5.68
1232,17,643,1,6.13
1233,19,643,1,5.24
1234,7,644,2,6.72
1235,10,645,2,5.1
1236,15,645,1,7.23
1237,5,646,2,5.19
1238,18,647,2,6.73
1239,3,647,1,5.42
1240,2,647,2,4.79
1241,18,648,2,6.73
1242,2,649,2,4.79
1243,8,649,2,7.22
1244,15,650,2,7.23
1245,7,650,1,6.72
1246,5,651,2,5.19
1247,4,651,2,6.15
1248,5,652,2,5.19
1249,18,652,2,6.73
1250,8,652,1,7.22
1251,12,653,2,6.4
1252,3,653,1,5.42
1253,19,654,2,5.24
1254,15,655,1,7.23
1255,18,656,2,6.73
1256,3,656,1,5.42
1257,15,656,2,7.23
1258,1,657,2,6.83
1259,15,657,1,7.23
1260,7,657,2,6.72
1261,5,658,1,5.19
1262,20,658,2,7.14
1263,9,658,2,4.52
1264,11,659,2,5.77
1265,14,659,1,5.75
1266,16,659,1,5.15
1267,18,660,2,6.73
1268,11,660,2,5.77
1269,19,661,2,5.24
1270,9,662,1,4.52
1271,20,662,2,7.14
1272,19,663,2,5.24
1273,17,663,2,6.13
1274,16,664,1,5.15
1275,14,664,2,5.75
1276,17,664,2,6.13
1277,11,665,1,5.77
1278,8,665,2,7.22
1279,20,666,2,7.14
1280,14,667,2,5.75
1281,11,668,1,5.77
1282,15,668,1,7.23
1283,9,668,2,4.52
1284,19,669,2,5.24
1285,13,670,1,6.64
1286,14,670,2,5.75
1287,5,671,1,5.19
1288,16,671,2,5.15
1289,11,672,2,5.77
1290,8,673,1,7.22
1291,3,674,1,5.42
1292,6,675,2,5.68
1293,5,675,1,5.19
1294,16,675,2,5.15
1295,16,676,2,5.15
1296,2,676,1,4.79
1297,11,676,2,5.77
1298,6,677,1,5.68
1299,5,678,1,5.19
1300,8,679,2,7.22
1301,1,679,2,6.83
1302,5,680,2,5.19
1303,6,680,1,5.68
1304,2,680,1,4.79
1305,16,681,2,5.15
1306,8,681,2,7.22
1307,8,682,1,7.22
1308,10,682,1,5.1
1309,11,683,1,5.77
1310,7,684,1,6.72
1311,16,684,1,5.15
1312,1,684,2,6.83
1313,2,685,1,4.79
1314,10,685,1,5.1
1315,10,686,2,5.1
1316,11,686,1,5.77
1317,5,686,2,5.19
1318,1,687,2,6.83
1319,3,688,2,5.42
1320,5,688,1,5.19
1321,12,689,1,6.4
1322,5,690,2,5.19
1323,8,690,1,7.22
1324,18,691,1,6.73
1325,14,691,1,5.75
1326,7,691,1,6.72
1327,7,692,1,6.72
1328,10,692,2,5.1
1329,8,693,2,7.22
1330,11,693,2,5.77
1331,14,693,2,5.75
1332,4,694,1,6.15
1333,17,694,1,6.13
1334,15,694,2,7.23
1335,14,695,1,5.75
1336,9,696,1,4.52
1337,12,696,2,6.4
1338,17,696,1,6.13
1339,20,697,1,7.14
1340,14,697,1,5.75
1341,9,697,1,4.52
1342,7,698,2,6.72
1343,3,698,2,5.42
1344,16,698,2,5.15
1345,15,699,2,7.23
1346,14,699,2,5.75
1347,4,699,1,6.15
1348,7,700,1,6.72
1349,1,700,1,6.83
1350,16,700,2,5.15
1351,5,701,1,5.19
1352,1,702,1,6.83
1353,4,702,2,6.15
1354,3,703,2,5.42
1355,12,703,1,6.4
1356,4,703,1,6.15
1357,20,704,2,7.14
1358,17,704,1,6.13
1359,6,705,1,5.68
1360,19,706,1,5.24
1361,17,707,1,6.13
1362,8,707,1,7.22
1363,20,707,2,7.14
1364,5,708,2,5.19
1365,17,708,2,6.13
1366,16,708,2,5.15
1367,5,709,2,5.19
1368,12,709,1,6.4
1369,4,710,1,6.15
1370,7,710,2,6.72
1371,13,711,1,6.64
1372,2,712,2,4.79
1373,13,712,1,6.64
1374,11,713,2,5.77
1375,3,714,2,5.42
1376,18,714,1,6.73
1377,6,715,2,5.68
1378,4,715,2,6.15
1379,11,716,2,5.77
1380,5,717,2,5.19
1381,14,718,2,5.75
1382,10,718,2,5.1
1383,1,718,1,6.83
1384,11,719,2,5.77
1385,9,720,2,4.52
1386,7,721,2,6.72
1387,19,721,2,5.24
1388,4,721,2,6.15
1389,8,722,1,7.22
1390,19,722,2,5.24
1391,20,722,2,7.14
1392,2,723,1,4.79
1393,8,724,1,7.22
1394,14,724,2,5.75
1395,16,724,2,5.15
1396,14,725,2,5.75
1397,9,725,1,4.52
1398,9,726,2,4.52
1399,4,726,1,6.15
1400,10,726,1,5.1
1401,3,727,2,5.42
1402,1,727,1,6.83
1403,10,728,1,5.1
1404,14,729,2,5.75
1405,15,729,1,7.23
1406,5,729,2,5.19
1407,9,730,1,4.52
1408,8,730,1,7.22
1409,17,731,2,6.13
1410,11,731,1,5.77
1411,16,731,1,5.15
1412,19,732,2,5.24
1413,3,733,2,5.42
1414,18,733,1,6.73
1415,2,733,2,4.79
1416,9,734,1,4.52
1417,3,734,1,5.42
1418,13,734,1,6.64
1419,7,735,1,6.72
1420,9,735,1,4.52
1421,8,735,1,7.22
1422,3,736,1,5.42
1423,11,736,2,5.77
1424,2,736,1,4.79
1425,5,737,1,5.19
1426,12,737,1,6.4
1427,14,737,2,5.75
1428,17,738,2,6.13
1429,9,739,2,4.52
1430,7,739,1,6.72
1431,15,739,2,7.23
1432,7,740,2,6.72
1433,12,740,2,6.4
1434,8,740,1,7.22
1435,6,741,2,5.68
1436,8,741,2,7.22
1437,10,741,1,5.1
1438,6,742,2,5.68
1439,2,742,1,4.79
1440,5,742,2,5.19
1441,17,743,2,6.13
1442,17,744,2,6.13
1443,9,744,1,4.52
1444,15,745,2,7.23
1445,19,745,1,5.24
1446,9,745,2,4.52
1447,9,746,1,4.52
1448,11,746,2,5.77
1449,15,746,2,7.23
1450,11,747,1,5.77
1451,19,747,2,5.24
1452,20,747,1,7.14
1453,8,748,2,7.22
1454,5,749,2,5.19
1455,20,749,2,7.14
1456,5,750,1,5.19
1457,11,751,2,5.77
1458,16,751,1,5.15
1459,19,752,2,5.24
1460,3,752,1,5.42
1461,10,752,2,5.1
1462,4,753,1,6.15
1463,20,754,1,7.14
1464,8,754,2,7.22
1465,13,754,1,6.64
1466,19,755,1,5.24
1467,16,755,2,5.15
1468,9,755,2,4.52
1469,1,756,2,6.83
1470,20,756,2,7.14
1471,18,757,1,6.73
1472,10,757,1,5.1
1473,20,757,2,7.14
1474,14,758,1,5.75
1475,7,758,2,6.72
1476,1,759,1,6.83
1477,5,760,2,5.19
1478,16,761,1,5.15
1479,11,761,2,5.77
1480,18,761,1,6.73
1481,3,762,2,5.42
1482,4,762,2,6.15
1483,17,762,2,6.13
1484,8,763,2,7.22
1485,13,763,2,6.64
1486,10,764,2,5.1
1487,2,764,1,4.79
1488,18,764,2,6.73
1489,8,765,1,7.22
1490,9,765,2,4.52
1491,14,765,1,5.75
1492,13,766,1,6.64
1493,3,766,2,5.42
1494,3,767,2,5.42
1495,8,767,1,7.22
1496,13,768,1,6.64
1497,14,769,1,5.75
1498,7,769,2,6.72
1499,10,770,1,5.1
1500,7,770,2,6.72
1501,14,771,2,5.75
1502,2,771,1,4.79
1503,8,772,1,7.22
1504,4,773,1,6.15
1505,6,773,2,5.68
1506,11,773,1,5.77
1507,18,774,1,6.73
1508,12,775,2,6.4
1509,6,775,2,5.68
1510,18,776,1,6.73
1511,16,777,1,5.15
1512,10,777,1,5.1
1513,17,778,1,6.13
1514,10,779,1,5.1
1515,20,779,1,7.14
1516,2,780,1,4.79
1517,16,780,2,5.15
1518,18,780,2,6.73
1519,7,781,1,6.72
1520,18,782,2,6.73
1521,14,783,1,5.75
1522,17,783,1,6.13
1523,7,784,2,6.72
1524,13,785,2,6.64
1525,5,785,2,5.19
1526,20,785,1,7.14
1527,11,786,2,5.77
1528,1,786,2,6.83
1529,2,786,2,4.79
1530,11,787,1,5.77
1531,10,788,1,5.1
1532,11,789,1,5.77
1533,3,790,1,5.42
1534,15,790,1,7.23
1535,2,790,2,4.79
1536,13,791,1,6.64
1537,16,791,1,5.15
1538,12,792,1,6.4
1539,17,792,2,6.13
1540,3,793,1,5.42
1541,1,793,2,6.83
1542,17,794,2,6.13
1543,13,794,1,6.64
1544,5,794,2,5.19
1545,16,795,2,5.15
1546,14,795,1,5.75
1547,18,796,1,6.73
1548,3,797,1,5.42
1549,15,798,1,7.23
1550,11,798,1,5.77
1551,3,798,2,5.42
1552,8,799,2,7.22
1553,5,799,1,5.19
1554,10,799,1,5.1
1555,17,800,2,6.13
1556,12,800,2,6.4
1557,20,801,1,7.14
1558,13,801,1,6.64
1559,10,802,1,5.1
1560,13,802,1,6.64
1561,7,802,1,6.72
1562,3,803,2,5.42
1563,16,803,2,5.15
1564,13,803,2,6.64
1565,13,804,2,6.64
1566,17,804,1,6.13
1567,5,804,2,5.19
1568,4,805,2,6.15
1569,19,805,1,5.24
1570,1,806,1,6.83
1571,13,807,2,6.64
1572,3,807,2,5.42
1573,18,808,1,6.73
1574,19,808,2,5.24
1575,10,808,2,5.1
1576,8,809,1,7.22
1577,4,809,2,6.15
1578,10,809,2,5.1
1579,19,810,2,5.24
1580,12,810,2,6.4
1581,8,811,1,7.22
1582,3,811,2,5.42
1583,5,812,1,5.19
1584,3,812,1,5.42
1585,16,813,2,5.15
1586,20,814,2,7.14
1587,8,815,2,7.22
1588,17,816,2,6.13
1589,10,816,2,5.1
1590,16,817,2,5.15
1591,14,817,1,5.75
1592,14,818,2,5.75
1593,2,818,2,4.79
1594,11,818,1,5.77
1595,15,819,1,7.23
1596,12,820,1,6.4
1597,16,820,2,5.15
1598,13,821,2,6.64
1599,6,821,2,5.68
1600,7,821,2,6.72
1601,17,822,1,6.13
1602,19,822,1,5.24
1603,15,822,2,7.23
1604,19,823,2,5.24
1605,15,823,1,7.23
1606,7,824,2,6.72
1607,1,824,1,6.83
1608,13,825,2,6.64
1609,8,825,1,7.22
1610,3,826,1,5.42
1611,11,826,1,5.77
1612,12,827,1,6.4
1613,6,827,2,5.68
1614,1,827,1,6.83
1615,3,828,2,5.42
1616,7,829,1,6.72
1617,4,829,2,6.15
1618,13,829,2,6.64
1619,16,830,1,5.15
1620,12,830,2,6.4
1621,19,831,1,5.24
1622,3,832,2,5.42
1623,12,833,2,6.4
1624,18,833,2,6.73
1625,6,833,1,5.68
1626,14,834,1,5.75
1627,18,835,2,6.73
1628,7,835,1,6.72
1629,11,836,1,5.77
1630,18,836,1,6.73
1631,12,837,2,6.4
1632,3,838,1,5.42
1633,15,838,1,7.23
1634,1,838,1,6.83
1635,12,839,1,6.4
1636,4,839,2,6.15
1637,20,839,1,7.14
1638,16,840,2,5.15
1639,11,841,2,5.77
1640,16,841,2,5.15
1641,9,841,2,4.52
1642,18,842,2,6.73
1643,17,842,1,6.13
1644,16,843,1,5.15
1645,17,843,1,6.13
1646,10,843,1,5.1
1647,8,844,1,7.22
1648,2,844,2,4.79
1649,1,844,2,6.83
1650,20,845,1,7.14
1651,3,845,1,5.42
1652,7,846,2,6.72
1653,12,846,2,6.4
1654,1,847,2,6.83
1655,10,847,1,5.1
1656,19,848,1,5.24
1657,1,848,1,6.83
1658,6,848,2,5.68
1659,9,849,2,4.52
1660,20,849,1,7.14
1661,8,850,2,7.22
1662,17,850,1,6.13
1663,20,851,2,7.14
1664,7,852,1,6.72
1665,19,852,2,5.24
1666,16,852,2,5.15
1667,1,853,1,6.83
1668,3,854,1,5.42
1669,2,855,1,4.79
1670,17,856,2,6.13
1671,1,857,1,6.83
1672,15,857,1,7.23
1673,12,858,2,6.4
1674,14,858,2,5.75
1675,9,858,1,4.52
1676,13,859,1,6.64
1677,19,859,2,5.24
1678,18,860,2,6.73
1679,8,861,1,7.22
1680,7,861,1,6.72
1681,19,862,1,5.24
1682,14,862,1,5.75
1683,2,862,2,4.79
1684,8,863,2,7.22
1685,12,864,2,6.4
1686,15,864,1,7.23
1687,1,864,2,6.83
1688,3,865,1,5.42
1689,20,866,2,7.14
1690,8,867,2,7.22
1691,3,868,2,5.42
1692,8,868,1,7.22
1693,17,868,1,6.13
1694,18,869,1,6.73
1695,15,869,1,7.23
1696,3,869,2,5.42
1697,19,870,1,5.24
1698,14,870,1,5.75
1699,1,871,2,6.83
1700,6,871,2,5.68
1701,1,872,1,6.83
1702,13,873,1,6.64
1703,19,873,2,5.24
1704,7,874,2,6.72
1705,11,874,2,5.77
1706,15,875,2,7.23
1707,3,876,2,5.42
1708,16,877,1,5.15
1709,12,877,1,6.4
1710,9,878,2,4.52
1711,8,878,1,7.22
1712,15,878,2,7.23
1713,6,879,1,5.68
1714,20,879,1,7.14
1715,17,880,2,6.13
1716,1,880,2,6.83
1717,10,881,1,5.1
1718,16,881,2,5.15
1719,1,882,2,6.83
1720,18,883,2,6.73
1721,14,883,2,5.75
1722,5,883,2,5.19
1723,19,884,1,5.24
1724,1,884,1,6.83
1725,9,884,1,4.52
1726,3,885,1,5.42
1727,7,885,2,6.72
1728,10,886,1,5.1
1729,10,887,2,5.1
1730,16,887,1,5.15
1731,19,887,2,5.24
1732,8,888,1,7.22
1733,1,888,1,6.83
1734,9,888,1,4.52
1735,17,889,2,6.13
1736,17,890,1,6.13
1737,1,890,2,6.83
1738,4,891,2,6.15
1739,17,891,2,6.13
1740,7,892,2,6.72
1741,1,892,1,6.83
1742,17,893,1,6.13
1743,2,894,2,4.79
1744,18,894,1,6.73
1745,11,895,1,5.77
1746,17,895,2,6.13
1747,6,896,1,5.68
1748,16,896,1,5.15
1749,20,896,2,7.14
1750,5,897,1,5.19
1751,15,897,1,7.23
1752,4,897,1,6.15
1753,15,898,2,7.23
1754,4,898,1,6.15
1755,17,899,2,6.13
1756,19,900,2,5.24
1757,9,900,2,4.52
1758,11,901,2,5.77
1759,17,901,2,6.13
1760,15,902,1,7.23
1761,7,903,1,6.72
1762,16,904,1,5.15
1763,6,904,2,5.68
1764,11,904,1,5.77
1765,7,905,1,6.72
1766,13,906,1,6.64
1767,2,906,1,4.79
1768,15,907,1,7.23
1769,18,907,2,6.73
1770,15,908,2,7.23
1771,19,909,1,5.24
1772,2,909,2,4.79
1773,18,910,2,6.73
1774,8,911,2,7.22
1775,15,911,2,7.23
1776,15,912,1,7.23
1777,5,912,2,5.19
1778,13,912,1,6.64
1779,7,913,2,6.72
1780,12,913,2,6.4
1781,19,913,2,5.24
1782,9,914,1,4.52
1783,19,915,2,5.24
1784,3,916,1,5.42
1785,11,916,2,5.77
1786,13,916,2,6.64
1787,17,917,1,6.13
1788,10,918,1,5.1
1789,4,919,1,6.15
1790,8,920,1,7.22
1791,10,920,2,5.1
1792,10,921,1,5.1
1793,19,921,2,5.24
1794,15,921,2,7.23
1795,17,922,1,6.13
1796,7,923,2,6.72
1797,3,923,1,5.42
1798,14,923,1,5.75
1799,19,924,1,5.24
1800,16,925,2,5.15
1801,10,926,2,5.1
1802,6,926,1,5.68
1803,12,926,2,6.4
1804,18,927,1,6.73
1805,7,927,2,6.72
1806,1,927,1,6.83
1807,8,928,1,7.22
1808,19,928,1,5.24
1809,15,928,1,7.23
1810,9,929,1,4.52
1811,13,930,2,6.64
1812,7,931,1,6.72
1813,14,931,1,5.75
1814,20,932,1,7.14
1815,15,932,2,7.23
1816,7,932,1,6.72
1817,12,933,1,6.4
1818,3,933,2,5.42
1819,16,933,2,5.15
1820,15,934,2,7.23
1821,7,934,2,6.72
1822,20,934,2,7.14
1823,10,935,2,5.1
1824,7,935,2,6.72
1825,2,935,1,4.79
1826,20,936,2,7.14
1827,12,936,1,6.4
1828,4,936,2,6.15
1829,19,937,2,5.24
1830,9,937,2,4.52
1831,7,938,2,6.72
1832,18,938,1,6.73
1833,6,938,2,5.68
1834,10,939,1,5.1
1835,19,939,1,5.24
1836,16,940,2,5.15
1837,15,940,1,7.23
1838,2,940,1,4.79
1839,14,941,2,5.75
1840,7,942,1,6.72
1841,10,943,1,5.1
1842,16,944,1,5.15
1843,5,944,1,5.19
1844,15,945,1,7.23
1845,9,946,2,4.52
1846,4,947,2,6.15
1847,11,948,1,5.77
1848,9,948,1,4.52
1849,17,948,1,6.13
1850,7,949,1,6.72
1851,15,949,1,7.23
1852,17,949,2,6.13
1853,11,950,2,5.77
1854,7,950,1,6.72
1855,1,951,2,6.83
1856,16,952,1,5.15
1857,1,953,1,6.83
1858,15,953,1,7.23
1859,13,954,1,6.64
1860,2,954,2,4.79
1861,14,954,2,5.75
1862,4,955,1,6.15
1863,8,955,2,7.22
1864,2,955,2,4.79
1865,17,956,1,6.13
1866,12,957,2,6.4
1867,11,957,1,5.77
1868,17,957,1,6.13
1869,9,958,2,4.52
1870,19,958,1,5.24
1871,11,958,2,5.77
1872,17,959,2,6.13
1873,2,959,1,4.79
1874,3,959,1,5.42
1875,8,960,2,7.22
1876,3,961,1,5.42
1877,1,961,2,6.83
1878,16,961,1,5.15
1879,4,962,2,6.15
1880,8,963,1,7.22
1881,4,963,1,6.15
1882,7,963,1,6.72
1883,12,964,1,6.4
1884,2,964,1,4.79
1885,7,964,2,6.72
1886,3,965,1,5.42
1887,5,966,1,5.19
1888,7,966,1,6.72
1889,9,966,1,4.52
1890,18,967,1,6.73
1891,20,967,1,7.14
1892,2,967,1,4.79
1893,2,968,2,4.79
1894,3,969,1,5.42
1895,16,969,1,5.15
1896,7,970,2,6.72
1897,15,970,2,7.23
1898,2,971,2,4.79
1899,9,971,1,4.52
1900,6,971,2,5.68
1901,7,972,1,6.72
1902,11,973,2,5.77
1903,3,973,1,5.42
1904,5,973,1,5.19
1905,20,974,1,7.14
1906,19,974,1,5.24
1907,14,975,2,5.75
1908,6,976,1,5.68
1909,12,976,2,6.4
1910,20,977,2,7.14
1911,1,978,2,6.83
1912,7,979,2,6.72
1913,13,979,1,6.64
1914,12,980,1,6.4
1915,10,980,1,5.1
1916,3,980,2,5.42
1917,11,981,1,5.77
1918,8,982,1,7.22
1919,8,983,1,7.22
1920,6,984,2,5.68
1921,17,984,1,6.13
1922,20,985,2,7.14
1923,18,985,2,6.73
1924,19,986,2,5.24
1925,13,986,2,6.64
1926,15,986,2,7.23
1927,5,987,2,5.19
1928,11,988,2,5.77
1929,7,989,2,6.72
1930,17,989,2,6.13
1931,10,989,1,5.1
1932,7,990,1,6.72
1933,4,990,1,6.15
1934,14,990,1,5.75
1935,4,991,2,6.15
1936,5,992,2,5.19
1937,14,993,1,5.75
1938,1,993,1,6.83
1939,8,993,1,7.22
1940,8,994,2,7.22
1941,16,995,2,5.15
1942,20,995,1,7.14
1943,12,996,1,6.4
1944,19,996,2,5.24
1945,8,996,1,7.22
1946,19,997,2,5.24
1947,7,998,2,6.72
1948,4,998,1,6.15
1949,9,999,2,4.52
1950,16,999,1,5.15
1951,14,999,2,5.75
1952,20,1000,2,7.14
1953,4,1000,2,6.15
1954,10,1000,1,5.1
1955,14,1001,1,5.75
1956,2,1002,2,4.79
1957,19,1003,1,5.24
1958,5,1003,1,5.19
1959,13,1004,1,6.64
1960,8,1004,1,7.22
1961,12,1004,1,6.4
1962,2,1005,1,4.79
1963,1,1005,2,6.83
1964,12,1005,1,6.4
1965,9,1006,2,4.52
1966,12,1007,1,6.4
1967,8,1007,1,7.22
1968,5,1008,2,5.19
1969,18,1008,1,6.73
1970,13,1009,1,6.64
1971,4,1009,2,6.15
1972,11,1009,2,5.77
1973,14,1010,1,5.75
1974,11,1010,1,5.77
1975,18,1011,2,6.73
1976,3,1012,1,5.42
1977,8,1013,1,7.22
1978,10,1013,1,5.1
1979,1,1013,1,6.83
1980,4,1014,2,6.15
1981,7,1014,2,6.72
1982,19,1014,2,5.24
1983,20,1015,2,7.14
1984,16,1015,1,5.15
1985,10,1015,2,5.1
1986,12,1016,1,6.4
1987,11,1016,1,5.77
1988,2,1016,1,4.79
1989,7,1017,2,6.72
1990,14,1017,2,5.75
1991,3,1017,1,5.42
1992,20,1018,1,7.14
1993,4,1018,2,6.15
1994,11,1018,1,5.77
1995,7,1019,2,6.72
1996,14,1019,2,5.75
1997,10,1019,2,5.1
1998,7,1020,2,6.72
1999,9,1021,2,4.52
2000,18,1021,2,6.73
2001,12,1022,2,6.4
2002,1,1023,2,6.83
2003,3,1023,1,5.42
2004,6,1024,2,5.68
2005,17,1025,1,6.13
2006,5,1026,2,5.19
2007,11,1026,1,5.77
2008,6,1027,1,5.68
2009,19,1028,1,5.24
2010,5,1028,1,5.19
2011,11,1028,1,5.77
2012,14,1029,2,5.75
2013,4,1029,1,6.15
2014,8,1030,2,7.22
2015,19,1030,1,5.24
2016,16,1031,1,5.15
2017,13,1032,2,6.64
2018,12,1032,2,6.4
2019,8,1032,2,7.22
2020,17,1033,1,6.13
2021,17,1034,2,6.13
2022,10,1034,1,5.1
2023,19,1035,2,5.24
2024,8,1035,1,7.22
2025,13,1035,1,6.64
2026,13,1036,1,6.64
2027,17,1036,1,6.13
2028,1,1036,2,6.83
2029,7,1037,2,6.72
2030,11,1038,1,5.77
2031,16,1039,1,5.15
2032,5,1039,1,5.19
2033,10,1040,2,5.1
2034,14,1040,2,5.75
2035,11,1041,2,5.77
2036,13,1042,1,6.64
2037,8,1042,2,7.22
2038,9,1043,2,4.52
2039,10,1044,1,5.1
2040,8,1044,1,7.22
2041,16,1044,1,5.15
2042,10,1045,2,5.1
2043,4,1046,1,6.15
2044,10,1047,2,5.1
2045,2,1048,1,4.79
2046,14,1049,2,5.75
2047,4,1049,2,6.15
2048,15,1049,1,7.23
2049,10,1050,1,5.1
2050,1,1050,2,6.83
2051,15,1051,1,7.23
2052,8,1051,2,7.22
2053,13,1052,1,6.64
2054,16,1053,1,5.15
2055,12,1053,1,6.4
2056,11,1053,1,5.77
2057,18,1054,2,6.73
2058,11,1055,2,5.77
2059,19,1056,1,5.24
2060,7,1056,2,6.72
2061,8,1057,2,7.22
2062,15,1057,2,7.23
2063,16,1057,1,5.15
2064,5,1058,1,5.19
2065,4,1058,1,6.15
2066,17,1058,1,6.13
2067,17,1059,2,6.13
2068,14,1060,1,5.75
2069,10,1061,1,5.1
2070,14,1061,1,5.75
2071,17,1062,2,6.13
2072,17,1063,2,6.13
2073,15,1063,1,7.23
2074,2,1063,1,4.79
2075,15,1064,1,7.23
2076,7,1064,2,6.72
2077,4,1064,2,6.15
2078,19,1065,1,5.24
2079,1,1065,1,6.83
2080,17,1065,2,6.13
2081,13,1066,1,6.64
2082,12,1066,1,6.4
2083,16,1066,1,5.15
2084,6,1067,1,5.68
2085,13,1067,1,6.64
2086,8,1067,2,7.22
2087,15,1068,2,7.23
2088,5,1069,1,5.19
2089,7,1069,2,6.72
2090,10,1070,1,5.1
2091,19,1070,2,5.24
2092,9,1071,1,4.52
2093,1,1071,1,6.83
2094,7,1071,1,6.72
2095,4,1072,2,6.15
2096,6,1073,1,5.68
2097,14,1073,2,5.75
2098,16,1074,2,5.15
2099,14,1074,1,5.75
2100,7,1075,2,6.72
2101,9,1075,1,4.52
2102,11,1076,2,5.77
2103,1,1077,2,6.83
2104,8,1078,2,7.22
2105,6,1078,1,5.68
2106,6,1079,2,5.68
2107,13,1080,1,6.64
2108,2,1080,1,4.79
2109,8,1080,2,7.22
2110,19,1081,2,5.24
2111,3,1081,2,5.42
2112,16,1082,1,5.15
2113,12,1082,2,6.4
2114,6,1083,1,5.68
2115,19,1083,2,5.24
2116,12,1084,2,6.4
2117,16,1084,1,5.15
2118,14,1084,1,5.75
2119,16,1085,1,5.15
2120,7,1086,2,6.72
2121,19,1086,1,5.24
2122,18,1087,1,6.73
2123,11,1087,2,5.77
2124,3,1088,1,5.42
2125,9,1088,2,4.52
2126,15,1088,2,7.23
2127,1,1089,2,6.83
2128,5,1089,2,5.19
2129,7,1089,2,6.72
2130,3,1090,1,5.42
2131,20,1091,2,7.14
2132,10,1091,1,5.1
2133,7,1092,2,6.72
2134,6,1092,2,5.68
2135,9,1093,2,4.52
2136,1,1093,1,6.83
2137,11,1094,1,5.77
2138,1,1094,2,6.83
2139,16,1094,2,5.15
2140,5,1095,2,5.19
2141,15,1095,1,7.23
2142,7,1096,1,6.72
2143,10,1097,1,5.1
2144,2,1097,1,4.79
2145,18,1097,1,6.73
2146,9,1098,1,4.52
2147,13,1099,2,6.64
2148,14,1099,1,5.75
2149,12,1099,2,6.4
2150,2,1100,2,4.79
2151,13,1100,1,6.64
2152,14,1100,1,5.75
2153,10,1101,2,5.1
2154,1,1102,1,6.83
2155,12,1102,2,6.4
2156,6,1103,1,5.68
2157,19,1103,1,5.24
2158,12,1104,1,6.4
2159,15,1105,1,7.23
2160,11,1106,1,5.77
2161,20,1106,2,7.14
2162,14,1106,2,5.75
2163,12,1107,2,6.4
2164,11,1108,1,5.77
2165,19,1108,1,5.24
2166,8,1108,2,7.22
2167,1,1109,2,6.83
2168,16,1110,2,5.15
2169,19,1110,2,5.24
2170,6,1110,1,5.68
2171,20,1111,1,7.14
2172,17,1111,1,6.13
2173,14,1111,1,5.75
2174,15,1112,1,7.23
2175,19,1112,1,5.24
2176,11,1112,2,5.77
2177,10,1113,2,5.1
2178,18,1113,2,6.73
2179,1,1114,2,6.83
2180,6,1114,1,5.68
2181,10,1114,1,5.1
2182,19,1115,2,5.24
2183,17,1115,2,6.13
2184,8,1115,1,7.22
2185,11,1116,1,5.77
2186,16,1116,1,5.15
2187,7,1116,1,6.72
2188,9,1117,1,4.52
2189,2,1118,1,4.79
2190,5,1119,1,5.19
2191,7,1120,1,6.72
2192,20,1120,1,7.14
2193,14,1121,2,5.75
2194,5,1121,2,5.19
2195,13,1121,1,6.64
2196,11,1122,2,5.77
2197,19,1122,1,5.24
2198,13,1123,2,6.64
2199,12,1123,2,6.4
2200,3,1123,1,5.42
2201,12,1124,2,6.4
2202,13,1125,1,6.64
2203,3,1126,1,5.42
2204,7,1126,1,6.72
2205,8,1126,2,7.22
2206,4,1127,2,6.15
